Voter ID,County,Candidate
17429605,Marsh,Li
11095716,Queen,Li
19346793,Marsh,O'Tooley
14781441,Marsh,Khan
14773306,Marsh,Li
13346468,Marsh,Khan
14530478,Queen,Correy
17126400,Marsh,Khan
10181969,Marsh,Correy
12719336,Marsh,Khan
15320778,Bamoo,Khan
10429761,Marsh,Khan
15297167,Marsh,Correy
15806028,Queen,Khan
12308657,Queen,Correy
18603528,Marsh,Khan
16380014,Marsh,Correy
15627973,Queen,Khan
13864457,Queen,Khan
15986303,Queen,Li
16360985,Marsh,Li
11148798,Marsh,Correy
13436853,Bamoo,Correy
10520756,Queen,Khan
13824399,Marsh,Khan
18596502,Marsh,Correy
15887493,Marsh,Khan
10133653,Marsh,Khan
10430522,Marsh,Khan
16902451,Marsh,Li
11061634,Queen,Khan
17354289,Marsh,Khan
13261593,Marsh,Li
14894899,Marsh,Khan
16880716,Marsh,Khan
12416727,Raffah,Khan
10526188,Marsh,Khan
12155264,Queen,Khan
17826989,Marsh,Li
17258443,Queen,Khan
10790448,Marsh,Khan
17940883,Trandee,Correy
14792616,Queen,Khan
16148532,Bamoo,Khan
15230838,Marsh,Khan
19414618,Marsh,Li
11352315,Marsh,Khan
12697873,Marsh,Khan
18771231,Marsh,Khan
15734972,Marsh,Li
18988546,Marsh,Correy
17373455,Marsh,O'Tooley
18279310,Bamoo,Khan
11795217,Marsh,Khan
16786054,Marsh,Khan
16490485,Marsh,Li
19580540,Marsh,Khan
16803313,Bamoo,Khan
12829044,Marsh,Khan
19987262,Marsh,Khan
18448614,Marsh,Li
19490189,Marsh,Correy
16750140,Marsh,Khan
19972126,Marsh,Khan
12047614,Queen,Khan
19040293,Queen,O'Tooley
18332236,Marsh,Khan
14636547,Queen,Li
19276756,Queen,Correy
14940539,Marsh,Khan
17089591,Marsh,Khan
15028044,Marsh,Khan
11191694,Marsh,Khan
18732220,Marsh,Khan
18926546,Bamoo,Li
18505218,Marsh,Li
11026899,Marsh,Khan
10466700,Queen,Khan
11549703,Marsh,Khan
11100666,Marsh,Khan
18455778,Marsh,Khan
19903384,Marsh,Khan
14150005,Marsh,Khan
17409679,Marsh,Khan
18124312,Marsh,Khan
16880736,Queen,Khan
13790895,Marsh,Li
10518754,Bamoo,Correy
11698801,Marsh,Li
10269198,Marsh,Khan
12171597,Queen,Khan
19085262,Marsh,Correy
14407275,Bamoo,Khan
13471324,Bamoo,Khan
19668438,Marsh,Khan
14710772,Bamoo,Khan
16537142,Queen,Khan
17283550,Bamoo,Khan
10428092,Marsh,Khan
17084255,Marsh,Khan
10839964,Raffah,Khan
10828007,Bamoo,Khan
19550698,Queen,Li
14858786,Marsh,Li
15063085,Marsh,O'Tooley
16855989,Marsh,Correy
12789752,Queen,Khan
10471033,Marsh,Li
17402792,Marsh,Khan
19248474,Queen,Khan
12226238,Marsh,Li
12571892,Marsh,Khan
11937710,Queen,Khan
11753650,Marsh,Correy
14769558,Marsh,Khan
10960384,Queen,Correy
12031212,Marsh,Khan
12831971,Marsh,Correy
10992055,Marsh,Li
10739901,Marsh,Khan
18233666,Queen,Khan
11851028,Marsh,Li
18893919,Marsh,Khan
17763449,Queen,Khan
16607948,Marsh,Correy
17845857,Marsh,Khan
12472150,Marsh,Khan
10696517,Queen,Khan
11162796,Queen,Khan
14690044,Marsh,Khan
13691092,Marsh,Correy
13299172,Marsh,Khan
15037671,Raffah,Li
12101181,Queen,Correy
11790552,Marsh,Khan
18086296,Marsh,Li
19573047,Marsh,Correy
10347779,Queen,Li
11684132,Trandee,Khan
12379810,Marsh,Khan
16070338,Queen,Correy
13873359,Marsh,Khan
13232730,Marsh,Li
10462831,Marsh,Correy
10310892,Bamoo,O'Tooley
17663830,Queen,Khan
16755419,Marsh,Khan
15635629,Bamoo,Khan
11024641,Marsh,Khan
14390542,Marsh,Li
16832754,Marsh,Khan
16461986,Queen,Correy
14042059,Marsh,Khan
18989152,Marsh,Khan
11750720,Bamoo,Khan
19013784,Marsh,Khan
19751433,Marsh,Correy
17065120,Queen,Correy
10949016,Marsh,Khan
11968101,Marsh,Correy
11538677,Marsh,Li
18823718,Queen,Khan
14389391,Marsh,Khan
18694247,Bamoo,Li
19658966,Marsh,Khan
19038427,Marsh,Khan
10751708,Marsh,Khan
17090166,Marsh,Khan
12830661,Queen,Khan
16552744,Queen,Khan
14845391,Marsh,Correy
12985023,Marsh,Correy
12172853,Marsh,Khan
18380087,Raffah,Li
12954177,Queen,Correy
13575147,Queen,Khan
17781430,Marsh,Khan
10064142,Marsh,Li
17956274,Marsh,Li
17293214,Queen,Correy
18260875,Marsh,Khan
16695962,Queen,Li
15572912,Queen,Khan
19885865,Marsh,Li
19216080,Queen,Li
14705190,Marsh,Khan
14586779,Marsh,Khan
10135148,Marsh,Khan
17474809,Marsh,Correy
12382539,Queen,Khan
11789827,Marsh,Correy
14429166,Marsh,Khan
13032038,Marsh,Khan
11662856,Marsh,Correy
14125167,Marsh,Khan
15566119,Trandee,Li
17977733,Marsh,Khan
19213035,Marsh,Khan
15847132,Queen,O'Tooley
15382713,Marsh,Li
12893664,Marsh,Khan
10601111,Bamoo,Correy
12062651,Marsh,Khan
19285553,Trandee,Correy
15134899,Marsh,Khan
17245853,Trandee,Khan
14509908,Marsh,Correy
10500114,Marsh,Li
13376824,Marsh,Khan
19353138,Marsh,Khan
15292705,Queen,Khan
11882677,Marsh,Li
14564414,Queen,Khan
10425954,Marsh,Khan
19605580,Marsh,Khan
15498255,Marsh,Correy
17882612,Queen,Khan
15158194,Queen,Correy
13039820,Marsh,Correy
15056904,Marsh,Khan
18195560,Marsh,Li
19604914,Queen,Khan
16934141,Marsh,Khan
19992522,Marsh,Khan
14151809,Bamoo,Khan
11361529,Marsh,Li
15716196,Marsh,Khan
14899253,Marsh,Correy
10591971,Marsh,Khan
11096633,Marsh,Khan
14383975,Marsh,Correy
19266014,Bamoo,Correy
14100404,Marsh,Khan
17607961,Marsh,Khan
18046461,Queen,Khan
17624032,Marsh,Khan
14194112,Marsh,Khan
13998370,Bamoo,Khan
12690481,Marsh,Khan
16341280,Marsh,Khan
17557494,Marsh,Correy
16171539,Bamoo,Khan
13314063,Marsh,Khan
10876229,Queen,Khan
18500973,Marsh,Khan
15342864,Raffah,Khan
12385157,Marsh,Li
19759374,Marsh,Khan
18064581,Bamoo,Khan
14402299,Marsh,Li
11380268,Marsh,Li
10834803,Queen,Khan
19663041,Marsh,Khan
10645470,Marsh,Correy
11855060,Bamoo,Khan
19869044,Queen,Khan
13056916,Queen,Correy
16828477,Trandee,Correy
12425200,Queen,Khan
17662973,Marsh,O'Tooley
19656083,Marsh,Khan
19889685,Marsh,Khan
19598101,Marsh,Khan
16673592,Marsh,Khan
12785784,Trandee,Khan
19083203,Marsh,Khan
18128929,Marsh,Khan
15806338,Marsh,Khan
11600984,Marsh,Khan
19044135,Marsh,Khan
12981388,Marsh,Khan
14968812,Marsh,Correy
11229098,Marsh,Khan
14553989,Marsh,Khan
18654189,Bamoo,O'Tooley
12421894,Marsh,Correy
15764354,Marsh,Li
16317794,Marsh,Khan
14783365,Marsh,Khan
17070318,Marsh,O'Tooley
10973057,Queen,Khan
14716483,Queen,Khan
14167838,Marsh,Khan
11640077,Marsh,Khan
10642996,Marsh,Khan
17477714,Marsh,Correy
13512973,Marsh,Khan
14995030,Marsh,Khan
12047653,Raffah,Correy
18980629,Marsh,Khan
18732050,Marsh,Khan
19411065,Queen,Khan
17559593,Trandee,Li
10306741,Marsh,Khan
15316301,Marsh,Khan
12651794,Marsh,Li
14127955,Marsh,Khan
14264090,Marsh,Correy
19205753,Queen,Li
15347495,Marsh,O'Tooley
17936930,Marsh,Khan
15462377,Marsh,Correy
14941166,Marsh,Khan
19522282,Marsh,Khan
10891805,Queen,Correy
10247123,Marsh,Li
13166245,Marsh,Khan
12354307,Marsh,Li
15579094,Marsh,Khan
14356138,Marsh,Correy
10342558,Marsh,Li
16239054,Marsh,Khan
19962682,Marsh,Khan
17874725,Marsh,Khan
16065375,Marsh,Khan
12432068,Queen,Khan
13033137,Marsh,Khan
16338837,Marsh,Li
19905735,Raffah,Khan
14506665,Bamoo,Khan
16362120,Bamoo,Khan
15857483,Marsh,Li
10373865,Marsh,Li
14534112,Marsh,Correy
18926361,Marsh,Correy
18292793,Marsh,O'Tooley
19031504,Marsh,Li
17360918,Marsh,Khan
14930528,Marsh,Khan
19978524,Marsh,Li
11480795,Marsh,Khan
17749713,Marsh,Khan
16623236,Marsh,Correy
11657307,Marsh,Khan
16133851,Marsh,Khan
15833328,Marsh,Correy
19903022,Marsh,Correy
18886845,Marsh,Li
16633984,Bamoo,Khan
18783636,Marsh,Correy
19427758,Marsh,Khan
10646752,Raffah,Khan
13345099,Marsh,Li
10206788,Marsh,Khan
19914946,Marsh,Khan
15870147,Marsh,Khan
18323113,Marsh,Khan
17335745,Queen,Khan
18561269,Marsh,Khan
17151567,Bamoo,Li
10636176,Trandee,Correy
11297551,Trandee,Li
12262543,Trandee,Correy
15635348,Marsh,Khan
19446160,Raffah,Li
10202386,Raffah,Khan
17556810,Bamoo,Khan
13428618,Marsh,Khan
16406488,Bamoo,Correy
13088816,Marsh,Khan
10310273,Queen,Li
14821731,Marsh,Khan
11329990,Bamoo,Khan
15955388,Raffah,Khan
14927650,Trandee,Khan
12375850,Bamoo,Li
11554734,Marsh,Correy
10008483,Queen,Li
16255028,Marsh,Correy
10733171,Marsh,Khan
16059124,Marsh,Khan
11678800,Marsh,Khan
10273829,Marsh,Khan
15280220,Marsh,Khan
14150739,Queen,Correy
16695518,Marsh,Khan
10623951,Marsh,Khan
11048929,Queen,Khan
18411263,Queen,Khan
11585637,Queen,Khan
13627112,Marsh,Correy
14043476,Marsh,Khan
14596760,Queen,Li
19311066,Marsh,Li
16066753,Marsh,Khan
11143499,Marsh,Khan
12207326,Marsh,Li
17120756,Marsh,O'Tooley
11552519,Marsh,O'Tooley
11664579,Marsh,Khan
15852766,Marsh,Khan
14520231,Marsh,Khan
16178343,Queen,Khan
10619369,Queen,Li
14930015,Marsh,Correy
14004020,Queen,Correy
15982451,Bamoo,Khan
18821991,Bamoo,Khan
19373655,Marsh,Li
11614569,Marsh,Li
17213998,Marsh,Li
12690665,Marsh,Correy
18048550,Marsh,Correy
15851892,Marsh,Khan
12509717,Queen,Khan
17618806,Marsh,Khan
19200889,Trandee,Khan
14617803,Marsh,Li
10561532,Bamoo,Khan
16050369,Bamoo,Khan
19666345,Marsh,Khan
19035404,Queen,Khan
12927994,Queen,Khan
11021037,Trandee,Li
10441009,Queen,Khan
12001212,Marsh,Khan
14121174,Marsh,Khan
17109433,Queen,Khan
17858733,Marsh,Khan
16022179,Queen,Correy
18154151,Marsh,Li
11730957,Trandee,Li
19228638,Marsh,Khan
11090939,Marsh,Khan
16738899,Queen,Li
16448565,Queen,Khan
10889856,Queen,Li
13620290,Marsh,Khan
11242293,Marsh,Khan
18404974,Marsh,Li
16840545,Marsh,Correy
12729880,Marsh,Khan
12519656,Raffah,Khan
17649488,Queen,Khan
18203541,Marsh,Li
18070955,Marsh,Khan
13977716,Trandee,Khan
12053537,Marsh,Khan
16451730,Bamoo,Correy
15012696,Bamoo,Khan
14535236,Bamoo,Correy
15399866,Marsh,Khan
12317652,Queen,Li
16063579,Marsh,Khan
13129663,Marsh,Khan
11108415,Marsh,Khan
10224878,Marsh,Li
18290136,Marsh,Correy
11337009,Marsh,Correy
18741812,Marsh,Khan
11356406,Marsh,Khan
10148018,Queen,Khan
19646687,Marsh,Khan
13446995,Queen,Correy
12330390,Queen,Khan
14975367,Marsh,Khan
13561483,Marsh,Khan
14082591,Marsh,Khan
19721852,Marsh,Khan
14468116,Bamoo,Correy
15106514,Bamoo,Khan
13307742,Marsh,Correy
15525161,Marsh,Correy
17195947,Marsh,Li
17004372,Marsh,Correy
16506283,Marsh,Correy
13573455,Marsh,Khan
11029349,Marsh,Khan
16056659,Marsh,Khan
16025319,Marsh,Li
14182601,Bamoo,Li
18795625,Marsh,Khan
15549912,Marsh,Khan
19074326,Queen,Khan
18856474,Marsh,Khan
15910026,Marsh,Li
19216294,Marsh,Khan
19487583,Marsh,Khan
10305768,Raffah,Khan
13055286,Marsh,Khan
15340375,Marsh,Khan
18276492,Queen,Khan
16661122,Bamoo,Correy
19901583,Queen,Khan
15304701,Marsh,Khan
12813024,Marsh,Khan
15178157,Marsh,Khan
19920645,Raffah,Khan
18148418,Bamoo,Li
18531093,Queen,Khan
10554150,Bamoo,Correy
12681514,Queen,Khan
17069093,Bamoo,Khan
17340336,Marsh,Khan
10035163,Marsh,Li
14766701,Raffah,Khan
18968359,Queen,Correy
17013109,Marsh,Correy
14679426,Marsh,Khan
15975630,Marsh,Khan
16525363,Marsh,Khan
17722435,Queen,Khan
14728491,Marsh,Khan
13875027,Marsh,Khan
13883212,Marsh,O'Tooley
17380692,Marsh,Khan
17789001,Marsh,Correy
18769584,Marsh,Correy
12659290,Marsh,Correy
12090549,Trandee,Khan
15802634,Queen,Khan
12293487,Queen,Li
12238936,Marsh,Correy
16850319,Bamoo,Li
17678991,Marsh,Correy
11054313,Marsh,Correy
19912522,Trandee,Li
16039605,Marsh,Correy
16671718,Marsh,Correy
15969455,Marsh,Khan
14739681,Queen,Khan
11824168,Queen,Khan
12641085,Marsh,Khan
19161300,Marsh,Khan
11813796,Bamoo,Correy
19588875,Marsh,Khan
10063637,Queen,Li
17011025,Marsh,Li
19621489,Queen,Khan
13313488,Marsh,Khan
11136637,Queen,Correy
14713148,Bamoo,Khan
12459100,Marsh,Khan
17652276,Marsh,Li
11192022,Bamoo,Khan
12503574,Marsh,Khan
11446626,Marsh,Khan
18638854,Marsh,Khan
18523232,Marsh,Khan
17154176,Marsh,Correy
19675925,Marsh,Correy
14212432,Bamoo,Correy
17475273,Queen,Li
19063083,Marsh,Khan
13494235,Queen,Khan
17115155,Queen,Li
14376837,Trandee,Khan
12348528,Marsh,Khan
14306468,Queen,Khan
16878346,Queen,Khan
16652718,Marsh,Khan
14146928,Marsh,Khan
10354215,Queen,Khan
11733921,Marsh,Li
17182271,Marsh,Correy
11893301,Marsh,Khan
11747081,Queen,Correy
19170844,Marsh,Khan
13682016,Trandee,Khan
17039681,Marsh,Khan
19468442,Marsh,Li
15490979,Marsh,Correy
11164456,Queen,Khan
10257137,Queen,Khan
12916044,Marsh,Khan
17830777,Marsh,Khan
15841394,Marsh,Khan
17326827,Marsh,Khan
12251886,Marsh,Khan
11450697,Marsh,Li
13701943,Marsh,Li
10742101,Queen,Correy
15827212,Marsh,Khan
16961165,Marsh,Khan
14512802,Marsh,Li
13189127,Queen,Khan
19062397,Raffah,Khan
11190125,Raffah,O'Tooley
14467803,Marsh,O'Tooley
16194377,Raffah,Khan
13015041,Marsh,Khan
12002666,Queen,Khan
18789768,Queen,Khan
12009848,Marsh,Khan
16307778,Marsh,Correy
19771011,Marsh,Khan
16135993,Queen,Correy
16419608,Marsh,Khan
15942880,Marsh,Khan
18950898,Marsh,Correy
13987960,Queen,Khan
17188362,Bamoo,Correy
13494381,Marsh,Khan
18126084,Marsh,Khan
17881703,Marsh,Khan
12548314,Queen,Khan
11389147,Marsh,Khan
10218368,Marsh,Correy
15385652,Marsh,Li
11361740,Queen,O'Tooley
14406903,Trandee,Khan
15842932,Raffah,Khan
19495215,Marsh,Khan
13072958,Bamoo,Khan
11305151,Marsh,Khan
12832726,Queen,Khan
16850672,Marsh,Khan
12643557,Marsh,Khan
19920408,Queen,Correy
18730553,Bamoo,Khan
16014383,Trandee,Khan
14606491,Queen,Khan
19800749,Marsh,Correy
17215614,Marsh,Khan
17971966,Marsh,Correy
18366523,Queen,Li
18238019,Marsh,Khan
16568429,Marsh,Khan
11960377,Marsh,Khan
19505538,Marsh,Khan
16938061,Marsh,Khan
15428933,Marsh,Khan
16878139,Marsh,Khan
13508076,Queen,Correy
13983801,Marsh,Li
18949292,Queen,O'Tooley
11441936,Marsh,Correy
12872834,Marsh,Khan
12757253,Marsh,Khan
16332789,Marsh,Khan
17960694,Queen,Correy
12115380,Marsh,Khan
18157074,Marsh,Li
13168012,Marsh,Li
18129821,Marsh,Khan
14086308,Queen,Khan
15079927,Marsh,Correy
17059585,Marsh,Li
17560145,Marsh,Khan
16647255,Marsh,Khan
16404099,Marsh,Khan
13908244,Marsh,Khan
17229117,Marsh,Li
18878526,Bamoo,Khan
11969963,Marsh,Khan
12097696,Marsh,Khan
12564161,Marsh,Correy
11635176,Marsh,Khan
19967632,Marsh,Khan
15747340,Marsh,Correy
15069579,Marsh,Khan
19071124,Bamoo,Correy
18890502,Marsh,Khan
11208667,Marsh,Correy
19884623,Queen,Khan
10292117,Marsh,Khan
17380131,Queen,Khan
19053958,Queen,Li
10209469,Bamoo,O'Tooley
12382056,Marsh,Khan
15130775,Marsh,Khan
14697609,Queen,Khan
13043610,Marsh,Correy
19903878,Marsh,Khan
17542618,Marsh,Khan
14428302,Marsh,Li
12834319,Marsh,Correy
19721369,Marsh,Li
16568739,Marsh,Khan
11167317,Queen,Li
14743209,Bamoo,Correy
14120824,Marsh,Khan
19624035,Queen,Khan
13374561,Bamoo,Khan
16127690,Marsh,Khan
10104535,Raffah,Khan
10128383,Bamoo,Khan
16118044,Queen,Khan
17712241,Marsh,Correy
11565279,Queen,Khan
15751517,Marsh,Khan
13400498,Marsh,Khan
12834980,Queen,Khan
15802952,Marsh,Correy
11387416,Marsh,O'Tooley
18077255,Queen,Khan
10497627,Raffah,Khan
11714425,Marsh,Khan
15167147,Queen,Li
18536623,Marsh,Khan
19284868,Queen,Khan
13200405,Marsh,Correy
19208152,Marsh,Khan
15652835,Marsh,Khan
15777937,Marsh,Khan
17174356,Marsh,Khan
12672172,Queen,Khan
18141620,Marsh,Correy
11898133,Marsh,Li
17606302,Queen,Khan
19578476,Queen,Khan
14346537,Queen,Khan
18799385,Marsh,Correy
16185432,Raffah,Khan
12508529,Queen,Khan
12356805,Queen,Khan
17903425,Marsh,Khan
12778047,Marsh,Li
14182831,Bamoo,Khan
17594695,Marsh,O'Tooley
16009167,Bamoo,O'Tooley
19413362,Marsh,Li
12665343,Marsh,Khan
13221554,Marsh,Khan
16132684,Marsh,Khan
12317257,Queen,Khan
13470852,Marsh,Khan
17054666,Marsh,Khan
19208698,Bamoo,Correy
13114029,Marsh,Khan
13011881,Queen,Khan
10275746,Marsh,Khan
12266582,Marsh,Correy
18324044,Bamoo,Li
11476911,Marsh,Khan
14881912,Bamoo,Khan
14001016,Queen,Correy
19399077,Marsh,Khan
15705931,Queen,Khan
14606308,Bamoo,Li
18034402,Marsh,Correy
10516041,Queen,Correy
14883995,Queen,Li
14951703,Marsh,Khan
12460859,Marsh,Khan
13055813,Marsh,Khan
18658283,Marsh,Khan
10652147,Marsh,Correy
15389908,Marsh,O'Tooley
18493074,Trandee,Khan
12249025,Marsh,Khan
18409885,Marsh,Khan
18986436,Queen,Khan
18786333,Marsh,Li
13104731,Marsh,Correy
16537760,Marsh,Khan
17959106,Marsh,Correy
11206763,Bamoo,Khan
15887494,Marsh,Khan
18811175,Trandee,Khan
14642757,Marsh,Li
13965030,Bamoo,Correy
16964000,Queen,Khan
10218212,Marsh,Khan
14771622,Bamoo,Khan
10442429,Marsh,Khan
15199411,Queen,Khan
17705836,Queen,Khan
14394092,Marsh,Li
11268540,Raffah,Khan
13137547,Marsh,Khan
14974070,Marsh,Li
15407071,Queen,Khan
16947865,Bamoo,Li
17196249,Marsh,Khan
15940801,Queen,Li
18121397,Marsh,Khan
14010721,Queen,Khan
10135139,Marsh,Correy
13854253,Marsh,Khan
15696740,Queen,Khan
12574429,Marsh,Khan
17301786,Marsh,Khan
19781075,Queen,Li
17809665,Queen,Khan
19522165,Marsh,Khan
16690576,Trandee,Khan
16544394,Raffah,Li
14034450,Marsh,Khan
10060339,Marsh,Khan
14166132,Raffah,Correy
19528509,Marsh,Correy
11403513,Marsh,O'Tooley
14354556,Marsh,Khan
13783332,Marsh,Khan
11024344,Marsh,O'Tooley
14507001,Marsh,Khan
13304748,Queen,Khan
11135846,Marsh,Khan
18629894,Queen,Khan
19265638,Marsh,Correy
16174622,Trandee,Khan
15768904,Marsh,Correy
16217819,Marsh,Correy
14086670,Marsh,Khan
14892493,Bamoo,Correy
15620012,Queen,Li
18944576,Queen,Correy
13150984,Marsh,Khan
12370345,Marsh,Khan
19530733,Bamoo,Correy
14217115,Bamoo,Correy
10545161,Marsh,Khan
14236482,Marsh,Khan
14716368,Bamoo,Li
18097755,Marsh,Khan
17731229,Marsh,Khan
16412456,Marsh,Khan
15863203,Marsh,Correy
13314313,Queen,Li
16948228,Bamoo,Li
15056110,Marsh,O'Tooley
16998910,Marsh,Khan
16801541,Marsh,Khan
15195550,Marsh,Khan
16578640,Marsh,Khan
11458262,Marsh,Khan
12347040,Marsh,Khan
19105077,Marsh,Correy
13710047,Marsh,Correy
13624659,Marsh,Khan
16552785,Marsh,Khan
11385010,Marsh,Khan
14516985,Queen,Khan
10844732,Marsh,Correy
10776290,Queen,Correy
